type,dataset_a,image_a,class_a,dataset_b,image_b,class_b,similarity_metric,is_cross_dataset
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_170,Bacterial Blight,Sethy,BACTERAILBLIGHT5_086,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_170,Bacterial Blight,Sethy,BACTERAILBLIGHT5_088,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_170,Bacterial Blight,Sethy,BACTERAILBLIGHT5_090,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_171,Bacterial Blight,Sethy,BACTERAILBLIGHT5_073,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_171,Bacterial Blight,Sethy,BACTERAILBLIGHT5_087,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_172,Bacterial Blight,Sethy,BACTERAILBLIGHT5_076,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_173,Bacterial Blight,Sethy,BACTERAILBLIGHT5_075,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_173,Bacterial Blight,Sethy,BACTERAILBLIGHT5_185,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_174,Bacterial Blight,Sethy,BACTERAILBLIGHT5_078,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_175,Bacterial Blight,Sethy,BACTERAILBLIGHT5_077,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_175,Bacterial Blight,Sethy,BACTERAILBLIGHT5_091,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_176,Bacterial Blight,Sethy,BACTERAILBLIGHT5_080,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_177,Bacterial Blight,Sethy,BACTERAILBLIGHT5_079,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_178,Bacterial Blight,Sethy,BACTERAILBLIGHT5_082,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_179,Bacterial Blight,Sethy,BACTERAILBLIGHT5_081,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_180,Bacterial Blight,Sethy,BACTERAILBLIGHT5_074,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_180,Bacterial Blight,Sethy,BACTERAILBLIGHT5_084,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_180,Bacterial Blight,Sethy,BACTERAILBLIGHT5_086,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_180,Bacterial Blight,Sethy,BACTERAILBLIGHT5_088,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_180,Bacterial Blight,Sethy,BACTERAILBLIGHT5_090,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_181,Bacterial Blight,Sethy,BACTERAILBLIGHT5_083,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_181,Bacterial Blight,Sethy,BACTERAILBLIGHT5_085,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_181,Bacterial Blight,Sethy,BACTERAILBLIGHT5_168,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_182,Bacterial Blight,Sethy,BACTERAILBLIGHT5_074,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_182,Bacterial Blight,Sethy,BACTERAILBLIGHT5_084,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_182,Bacterial Blight,Sethy,BACTERAILBLIGHT5_086,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_182,Bacterial Blight,Sethy,BACTERAILBLIGHT5_088,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_182,Bacterial Blight,Sethy,BACTERAILBLIGHT5_090,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_183,Bacterial Blight,Sethy,BACTERAILBLIGHT5_073,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_183,Bacterial Blight,Sethy,BACTERAILBLIGHT5_087,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_184,Bacterial Blight,Sethy,BACTERAILBLIGHT5_074,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_184,Bacterial Blight,Sethy,BACTERAILBLIGHT5_084,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_184,Bacterial Blight,Sethy,BACTERAILBLIGHT5_086,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_184,Bacterial Blight,Sethy,BACTERAILBLIGHT5_088,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_184,Bacterial Blight,Sethy,BACTERAILBLIGHT5_090,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_185,Bacterial Blight,Sethy,BACTERAILBLIGHT5_089,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_185,Bacterial Blight,Sethy,BACTERAILBLIGHT5_173,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_186,Bacterial Blight,Sethy,BACTERAILBLIGHT5_074,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_186,Bacterial Blight,Sethy,BACTERAILBLIGHT5_084,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_186,Bacterial Blight,Sethy,BACTERAILBLIGHT5_086,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_186,Bacterial Blight,Sethy,BACTERAILBLIGHT5_088,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_186,Bacterial Blight,Sethy,BACTERAILBLIGHT5_090,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_187,Bacterial Blight,Sethy,BACTERAILBLIGHT5_077,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_187,Bacterial Blight,Sethy,BACTERAILBLIGHT5_091,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_188,Bacterial Blight,Sethy,BACTERAILBLIGHT5_092,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_189,Bacterial Blight,Sethy,BACTERAILBLIGHT5_093,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_190,Bacterial Blight,Sethy,BACTERAILBLIGHT5_094,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_191,Bacterial Blight,Sethy,BACTERAILBLIGHT5_095,Bacterial Blight,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_192,Bacterial Blight,Sethy,BACTERAILBLIGHT5_096,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_193,Bacterial Blight,Sethy,BACTERAILBLIGHT5_097,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_194,Bacterial Blight,Sethy,BACTERAILBLIGHT5_098,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_195,Bacterial Blight,Sethy,BACTERAILBLIGHT5_099,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_196,Bacterial Blight,Sethy,BACTERAILBLIGHT5_100,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_197,Bacterial Blight,Sethy,BACTERAILBLIGHT5_029,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_197,Bacterial Blight,Sethy,BACTERAILBLIGHT5_101,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_198,Bacterial Blight,Sethy,BACTERAILBLIGHT5_102,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_199,Bacterial Blight,Sethy,BACTERAILBLIGHT5_103,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_200,Bacterial Blight,Sethy,BACTERAILBLIGHT5_104,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_201,Bacterial Blight,Sethy,BACTERAILBLIGHT5_105,Bacterial Blight,hamming_dist_2,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_203,Bacterial Blight,Sethy,BACTERAILBLIGHT5_107,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_204,Bacterial Blight,Sethy,BACTERAILBLIGHT5_108,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_205,Bacterial Blight,Sethy,BACTERAILBLIGHT5_036,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_205,Bacterial Blight,Sethy,BACTERAILBLIGHT5_109,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_206,Bacterial Blight,Sethy,BACTERAILBLIGHT5_110,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_207,Bacterial Blight,Sethy,BACTERAILBLIGHT5_111,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_208,Bacterial Blight,Sethy,BACTERAILBLIGHT5_112,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_209,Bacterial Blight,Sethy,BACTERAILBLIGHT5_041,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_209,Bacterial Blight,Sethy,BACTERAILBLIGHT5_113,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_210,Bacterial Blight,Sethy,BACTERAILBLIGHT5_114,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_211,Bacterial Blight,Sethy,BACTERAILBLIGHT5_115,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_211,Bacterial Blight,Sethy,BACTERAILBLIGHT5_152,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_212,Bacterial Blight,Sethy,BACTERAILBLIGHT5_116,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_212,Bacterial Blight,Sethy,BACTERAILBLIGHT5_153,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_213,Bacterial Blight,Sethy,BACTERAILBLIGHT5_117,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_213,Bacterial Blight,Sethy,BACTERAILBLIGHT5_251,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_214,Bacterial Blight,Sethy,BACTERAILBLIGHT5_118,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_214,Bacterial Blight,Sethy,BACTERAILBLIGHT5_155,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_215,Bacterial Blight,Sethy,BACTERAILBLIGHT5_119,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_215,Bacterial Blight,Sethy,BACTERAILBLIGHT5_156,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_216,Bacterial Blight,Sethy,BACTERAILBLIGHT5_120,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_216,Bacterial Blight,Sethy,BACTERAILBLIGHT5_157,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_217,Bacterial Blight,Sethy,BACTERAILBLIGHT5_121,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_217,Bacterial Blight,Sethy,BACTERAILBLIGHT5_158,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_218,Bacterial Blight,Sethy,BACTERAILBLIGHT5_122,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_218,Bacterial Blight,Sethy,BACTERAILBLIGHT5_159,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_219,Bacterial Blight,Sethy,BACTERAILBLIGHT4_257,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_219,Bacterial Blight,Sethy,BACTERAILBLIGHT5_123,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_219,Bacterial Blight,Sethy,BACTERAILBLIGHT5_160,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_220,Bacterial Blight,Sethy,BACTERAILBLIGHT5_124,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_220,Bacterial Blight,Sethy,BACTERAILBLIGHT5_161,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_221,Bacterial Blight,Sethy,BACTERAILBLIGHT5_125,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_222,Bacterial Blight,Sethy,BACTERAILBLIGHT5_126,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_222,Bacterial Blight,Sethy,BACTERAILBLIGHT5_162,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_223,Bacterial Blight,Sethy,BACTERAILBLIGHT5_127,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_223,Bacterial Blight,Sethy,BACTERAILBLIGHT5_163,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_224,Bacterial Blight,Sethy,BACTERAILBLIGHT5_128,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_224,Bacterial Blight,Sethy,BACTERAILBLIGHT5_166,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_225,Bacterial Blight,Sethy,BACTERAILBLIGHT5_129,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_226,Bacterial Blight,Sethy,BACTERAILBLIGHT5_130,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_226,Bacterial Blight,Sethy,BACTERAILBLIGHT5_167,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_227,Bacterial Blight,Sethy,BACTERAILBLIGHT5_131,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_228,Bacterial Blight,Sethy,BACTERAILBLIGHT5_132,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_229,Bacterial Blight,Sethy,BACTERAILBLIGHT5_133,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_230,Bacterial Blight,Sethy,BACTERAILBLIGHT5_134,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_231,Bacterial Blight,Sethy,BACTERAILBLIGHT5_135,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_232,Bacterial Blight,Sethy,BACTERAILBLIGHT5_136,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_233,Bacterial Blight,Sethy,BACTERAILBLIGHT5_137,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_234,Bacterial Blight,Sethy,BACTERAILBLIGHT5_138,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_235,Bacterial Blight,Sethy,BACTERAILBLIGHT5_139,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_236,Bacterial Blight,Sethy,BACTERAILBLIGHT5_140,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_238,Bacterial Blight,Sethy,BACTERAILBLIGHT5_141,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_239,Bacterial Blight,Sethy,BACTERAILBLIGHT5_142,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_240,Bacterial Blight,Sethy,BACTERAILBLIGHT5_143,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_241,Bacterial Blight,Sethy,BACTERAILBLIGHT5_144,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_242,Bacterial Blight,Sethy,BACTERAILBLIGHT5_145,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_243,Bacterial Blight,Sethy,BACTERAILBLIGHT5_146,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_244,Bacterial Blight,Sethy,BACTERAILBLIGHT5_147,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_245,Bacterial Blight,Sethy,BACTERAILBLIGHT5_148,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_247,Bacterial Blight,Sethy,BACTERAILBLIGHT5_150,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_248,Bacterial Blight,Sethy,BACTERAILBLIGHT5_151,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_249,Bacterial Blight,Sethy,BACTERAILBLIGHT5_115,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_249,Bacterial Blight,Sethy,BACTERAILBLIGHT5_152,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_250,Bacterial Blight,Sethy,BACTERAILBLIGHT5_116,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_250,Bacterial Blight,Sethy,BACTERAILBLIGHT5_153,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_251,Bacterial Blight,Sethy,BACTERAILBLIGHT5_154,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_251,Bacterial Blight,Sethy,BACTERAILBLIGHT5_213,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_252,Bacterial Blight,Sethy,BACTERAILBLIGHT5_118,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_252,Bacterial Blight,Sethy,BACTERAILBLIGHT5_155,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_253,Bacterial Blight,Sethy,BACTERAILBLIGHT5_119,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_253,Bacterial Blight,Sethy,BACTERAILBLIGHT5_156,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_254,Bacterial Blight,Sethy,BACTERAILBLIGHT5_120,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_254,Bacterial Blight,Sethy,BACTERAILBLIGHT5_157,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_255,Bacterial Blight,Sethy,BACTERAILBLIGHT5_121,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_255,Bacterial Blight,Sethy,BACTERAILBLIGHT5_158,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_256,Bacterial Blight,Sethy,BACTERAILBLIGHT5_122,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_256,Bacterial Blight,Sethy,BACTERAILBLIGHT5_159,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_257,Bacterial Blight,Sethy,BACTERAILBLIGHT5_123,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_257,Bacterial Blight,Sethy,BACTERAILBLIGHT5_160,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_258,Bacterial Blight,Sethy,BACTERAILBLIGHT5_124,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_258,Bacterial Blight,Sethy,BACTERAILBLIGHT5_161,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_259,Bacterial Blight,Sethy,BACTERAILBLIGHT5_126,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_259,Bacterial Blight,Sethy,BACTERAILBLIGHT5_162,Bacterial Blight,hamming_dist_1,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_260,Bacterial Blight,Sethy,BACTERAILBLIGHT5_127,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_260,Bacterial Blight,Sethy,BACTERAILBLIGHT5_163,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_261,Bacterial Blight,Sethy,BACTERAILBLIGHT5_164,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_262,Bacterial Blight,Sethy,BACTERAILBLIGHT5_165,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_263,Bacterial Blight,Sethy,BACTERAILBLIGHT5_128,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_263,Bacterial Blight,Sethy,BACTERAILBLIGHT5_166,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_264,Bacterial Blight,Sethy,BACTERAILBLIGHT5_130,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT4_264,Bacterial Blight,Sethy,BACTERAILBLIGHT5_167,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT5_001,Bacterial Blight,Sethy,BACTERAILBLIGHT5_015,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT5_002,Bacterial Blight,Sethy,BACTERAILBLIGHT5_016,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT5_003,Bacterial Blight,Sethy,BACTERAILBLIGHT5_018,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT5_004,Bacterial Blight,Sethy,BACTERAILBLIGHT5_017,Bacterial Blight,hamming_dist_0,False
PERCEPTUAL_NEAR_DUP,Sethy,BACTERAILBLIGHT5_005,Bacterial Blight,Sethy,BACTERAILBLIGHT5_019,Bacterial Blight,hamming_dist_0,False
